fecha;PM10;CO;OZONO;NO;NO2;NOX;SO2;Vel Viento 10M;Dir Viento 10M;Temperatura;Precipitacion;PM2.5;HR;BBP;Presion Baro;BC
11/12/2023 3:00;26;0,68;0,2;106,5;11,5;118;0;0,5;305;11,9;0;16;79,56;0;563;0
11/12/2023 4:00;43;0,7;0,2;197,5;13,4;210,9;0;0,4;295;10,9;0;23;80,83;0;563;0
11/12/2023 5:00;49;0,7;0,2;168,4;12,6;181;0;0,5;320;11,2;0;30;83,4;0;563;0
11/12/2023 6:00;31;0,61;1,2;106;14,7;120,7;0;0,8;105;11,8;0;20;82,04;0;563;0
11/12/2023 7:00;21;0,7;3,3;47,9;13,5;61,5;0;0,7;98;13,6;0;8;77,39;0;563;0
11/12/2023 8:00;27;0,81;2,2;58;16,3;74,3;0;0,8;316;15,4;0;12;69,68;0;564;0
11/12/2023 9:00;11;0,3;8,7;10,1;5,1;15,1;0;1,8;102;17,6;0;6;61,1;0;564;0
11/12/2023 10:00;18;0,24;11,8;5,7;1,6;7,3;0;2,2;99;19,8;0;5;51,8;0;564;0
11/12/2023 11:00;19;0,24;12,6;4;1,5;5,5;0;1,8;72;21;0;4;48,32;0;564;0
11/12/2023 12:00;19;0,26;11,5;7,3;3,8;11,1;0;2,1;78;20,3;0;3;48,94;0;563;0
11/12/2023 13:00;14;0,24;12,5;5;1,9;6,9;0;2,5;100;20,5;0;6;48,6;0;563;0
11/12/2023 14:00;26;0,27;12,2;5,5;2,7;8,3;0;2;91;21,6;0;6;44,14;0;562;0
11/12/2023 15:00;13;0,29;10,4;8,7;5,6;14,3;0;2,1;98;19,8;0;6;47,52;0;562;0
11/12/2023 16:00;15;0,29;10,4;7,2;5,8;13;0;2;128;18,3;0;4;53,92;0;562;0
11/12/2023 17:00;19;0,27;10,4;5,5;5,1;10,6;0;1,2;113;18,1;0;6;56,47;0;562;0
11/12/2023 18:00;22;0,35;7,7;6,7;9,3;16;0;1,1;125;16,7;0;9;58,39;0;562;0
11/12/2023 19:00;27;0,49;2,7;11,9;16,9;28,9;0;0,8;144;14,3;0;9;65,89;0;562;0
11/12/2023 20:00;29;0,69;1,4;46,2;18,9;65,2;0;0,7;332;12,8;0;13;73,18;0;563;0
11/12/2023 21:00;27;0,66;1,4;58,9;20,1;79,1;0;1,1;33;12,3;0;8;78,22;0;564;0
11/12/2023 22:00;35;0,83;1,5;75,4;19;94,4;0;0,8;44;12,1;0;16;79,53;0;564;0
11/12/2023 23:00;38;1,02;0,8;141,6;18,9;160,6;0;0,8;39;10,7;0;18;79,08;0;564;0
12/12/2023 0:00;32;0,74;0,2;90,2;15,1;105,3;0;0,6;283;9,6;0;13;81,71;0;564;0
12/12/2023 1:00;15;0,34;0,3;26,9;12,4;39,4;0;0,5;292;9,4;0;7;83,66;0;564;0
12/12/2023 2:00;26;0,43;0,2;83,4;11,9;95,3;0;0,6;318;9,1;0;12;84,3;0;563;0
12/12/2023 3:00;19;0,28;0,1;23,2;10,1;33,3;0;0,4;277;9,2;0;11;84,68;0;563;0
12/12/2023 4:00;26;0,4;0,2;114,5;13,6;128,1;0;0,6;261;8,7;0;20;84,61;0;563;0
12/12/2023 5:00;45;0,77;0,2;227,6;20,8;248,4;0;0,7;333;8;0;25;84,53;0;563;0
12/12/2023 6:00;70;0,99;0,2;242,1;24,4;266,5;0;0,7;331;7,8;0;31;84,74;0;564;0
12/12/2023 7:00;37;1,01;0,4;156,5;18,2;174,7;0;0,5;297;9;0;28;85,53;0;564;0
12/12/2023 8:00;40;0,84;2,9;80,5;19;99,5;0;0,7;318;15,6;0;25;78,58;0;564;0
12/12/2023 9:00;20;0,19;13,5;6,7;3;9,8;0;1,6;146;19;0;6;53,24;0;565;0
12/12/2023 10:00;22;0,18;14,9;5,5;2,6;8,1;0;2;128;20,3;0;7;45,68;0;564;0
12/12/2023 11:00;21;0,15;16,4;3;0,8;3,8;0;1,9;131;21,9;0;4;39,74;0;564;0
12/12/2023 12:00;11;0,15;15,8;3;0,2;3,1;0;2,1;18;22,4;0;4;38,97;0;563;0
12/12/2023 13:00;16;0,17;14,5;3,9;1,6;5,5;0;1,9;112;22,6;0;2;38,88;0;563;0
12/12/2023 14:00;14;0,17;13,9;4,4;1,5;5,9;0;2,3;93;23,3;0;1;37,97;0;562;0
12/12/2023 15:00;14;0,23;11,3;9,5;5,2;14,7;0;3,6;53;21,1;0;6;41,24;0;562;0
12/12/2023 16:00;24;0,26;11;13,9;7,4;21,3;0;3,1;73;21,3;0;6;41,63;0;562;0
12/12/2023 17:00;16;0,27;11,2;13,1;7,5;20,6;0;3,4;65;21;0;7;38,76;0;562;0
12/12/2023 18:00;15;0,32;9,2;13;9,6;22,5;0;2,9;76;17,4;0;5;47,4;0;562;0
12/12/2023 19:00;22;0,42;5,5;18,8;13,7;32,5;0;1,6;89;15,6;0;5;55,32;0;562;0
12/12/2023 20:00;29;0,58;0,9;33,5;20,6;54,1;0;0,7;10;13,1;0;12;65,07;0;563;0
12/12/2023 21:00;23;0,39;0,8;18,2;18,2;36,4;0;0,6;320;11,9;0;11;72,77;0;563;0
12/12/2023 22:00;27;0,45;2,4;29,2;14;43,2;0;0,7;323;11,2;0;11;75,83;0;564;0
12/12/2023 23:00;25;0,46;0,2;27,8;16,3;44,2;0;0,5;274;10,2;0;9;78,85;0;564;0
13/12/2023 0:00;31;0,55;0,3;61,1;14,6;75,7;0;0,6;336;9,2;0;6;80,54;0;564;0
13/12/2023 1:00;35;0,81;0,2;124,8;15,5;140,3;0;0,5;312;8,4;0;20;82,35;0;563;0
13/12/2023 2:00;27;0,71;0,3;154,7;16,8;171,5;0;0,7;350;8,2;0;19;83,75;0;563;0
13/12/2023 3:00;35;0,6;0,3;164,5;16,9;181,3;0;0,5;265;7,8;0;22;84,41;0;563;0
13/12/2023 4:00;39;0,55;0,1;129;15,6;144,6;0;0,5;294;7,1;0;23;84,56;0;563;0
13/12/2023 5:00;52;0,97;0,2;0;0;0;0;0,5;344;6,4;0;36;84,48;0;563;0
13/12/2023 6:00;70;1,31;0,3;0;0;0;0;0,7;267;6,8;0;48;85;0;563;0
13/12/2023 7:00;32;0,79;0,5;102,3;19,2;121,5;0;0,7;320;8,2;0;20;86,76;0;563;0
13/12/2023 8:00;57;0,94;2,8;102,4;23,5;125,9;0;0,7;279;14,2;0;30;85,9;0;564;0
13/12/2023 9:00;44;0,44;7,9;32,8;14,1;46,9;0;1,8;323;17,7;0;25;63,12;0;564;0
13/12/2023 10:00;25;0,26;13;12,6;7,6;20,2;0;2,4;337;19,4;0;10;51,69;0;564;0
13/12/2023 11:00;18;0,2;14,8;5,3;3,9;9,2;0;1,6;50;20,6;0;9;45,05;0;563;0
13/12/2023 12:00;14;0,16;15,9;2,3;0;2,2;0;1,5;202;22;0;6;39,85;0;563;0
13/12/2023 13:00;16;0,16;15,5;2,3;0,2;2,5;0;1,8;141;23,6;0;6;35,5;0;562;0
13/12/2023 14:00;32;0,18;15,1;4,1;1,5;5,6;0;2,1;130;23,9;0;9;33,63;0;562;0
13/12/2023 15:00;16;0,22;13;6,1;4,8;10,9;0;1,9;148;22,4;0;6;35,84;0;561;0
13/12/2023 16:00;17;0,23;13;7,3;5,8;13,1;0;1,7;101;22,2;0;3;41,33;0;561;0
13/12/2023 17:00;21;0,27;11,7;8,5;7,9;16,4;0;1,3;107;22,4;0;4;37,1;0;561;0
13/12/2023 18:00;27;0,37;9,4;9;16,1;25,1;0;1,2;217;18,3;0;9;48,42;0;561;0
13/12/2023 19:00;41;0,34;10,8;1,4;13,7;15,1;0;0,8;263;15,8;0;22;71,32;0;562;0
13/12/2023 20:00;45;0,54;6,9;26,6;19,6;46,2;0;0,4;300;14,1;0;21;77,48;0;563;0
13/12/2023 21:00;52;1,12;0,2;83,5;29,6;113,1;0;0,6;335;12,7;0;27;79,88;0;563;0
13/12/2023 22:00;61;1,4;0,3;153,3;25,7;179;0;0,7;157;11,9;0;30;79,2;0;563;0
13/12/2023 23:00;26;0,49;3,2;37,6;15,7;53,3;0;0,9;99;12,4;0;9;80,1;0;563;0
14/12/2023 0:00;34;0,5;0,4;22;17,8;39,8;0;0,9;335;11,1;0;11;77,07;0;563;0
14/12/2023 1:00;30;0,65;0,2;53,4;17,6;71;0;1;326;10,3;0;18;79,89;0;563;0
14/12/2023 2:00;29;0,41;0,2;24,2;16,1;40,3;0;0,8;321;9,7;0;14;82,34;0;562;0
14/12/2023 3:00;33;0,42;0,1;45,4;15,6;61,1;0;0,7;262;9,2;0;15;83,69;0;562;0
14/12/2023 4:00;75;0,51;0,2;110,4;15;125,4;0;0,5;304;7,9;0;30;83,36;0;562;0
14/12/2023 5:00;43;0,5;0,2;91,8;16;107,8;0;0,9;326;7,7;0;26;84,39;0;562;0
14/12/2023 6:00;48;0,46;0,3;61;15,1;76,1;0;0,9;337;7,8;0;22;85,55;0;563;0
14/12/2023 7:00;52;0,55;0,7;69,2;14,1;83,2;0;0,8;309;9;0;30;86,06;0;563;0
14/12/2023 8:00;54;0,74;2,9;64,8;16,5;81,3;0;1,2;347;15,3;0;32;79,69;0;563;0
14/12/2023 9:00;35;0,47;8,4;24,8;11,9;36,8;0;1,9;341;18,1;0;21;62,17;0;563;0
14/12/2023 10:00;26;0,23;10,6;0;0;0;0;2,1;334;20,2;0;15;53,39;0;563;0
14/12/2023 11:00;0;0;0;0;0;0;0;2,1;331;21,3;0;0;47,73;0;563;0
14/12/2023 12:00;25;0;0;0;0;0;0;2;306;21,6;0;24;42,35;0;562;0
14/12/2023 13:00;25;0;0;0;0;0;0;1,2;306;23,8;0;17;39,64;0;562;0
14/12/2023 14:00;32;0;0;0;0;0;0;1,1;290;22,7;0,1;15;36,74;0;561;0
14/12/2023 15:00;29;0,22;34,7;1;3,1;4;0;1,4;298;23,5;0;10;38,93;0;561;0
14/12/2023 16:00;58;0,3;31,3;1;7,2;8,2;0;2,6;246;20,7;0;27;51,37;0;561;0
14/12/2023 17:00;61;0,65;19,1;6,7;33,2;39,9;0;1,7;149;19;0;34;55,82;0;561;0
14/12/2023 18:00;61;0,63;17,9;3,4;31,7;35,1;0;1,4;261;17,9;0;35;62,59;0;561;0
14/12/2023 19:00;42;0,38;20,1;0,7;9,5;10,2;0;1,5;262;16,5;0;34;71,47;0;561;0
14/12/2023 20:00;37;0,42;14;0,7;13,6;14,3;0;0,8;258;15,5;0;27;76,26;0;562;0
14/12/2023 21:00;55;0,85;6,4;41,9;26,9;68,8;0;0,5;205;14,9;0;28;79,83;0;562;0
14/12/2023 22:00;53;0,71;3,3;5,8;29,2;35;0;0,5;314;14,5;0;21;80,74;0;562;0
14/12/2023 23:00;49;0,64;3,6;4,7;23,2;27,8;0;0,7;306;13,9;0;28;82,8;0;563;0
15/12/2023 0:00;54;0,68;2,1;20,7;28,1;48,8;0;0,7;332;14,2;0;34;84,1;0;563;0
15/12/2023 1:00;52;0,51;5,3;5;25,6;30,6;0;0,6;303;14,7;0;39;82,39;0;562;0
15/12/2023 2:00;41;0,6;0,7;15,2;27,6;42,8;0;0,6;341;14,5;0;31;81,77;0;562;0
15/12/2023 3:00;45;0,57;0,7;15,3;24,7;40;0;0,5;297;14,5;0;32;81,81;0;562;0
15/12/2023 4:00;35;0,36;2,1;0,6;14,5;15,1;0;1;330;14,2;0;20;81,35;0;561;0
15/12/2023 5:00;27;0,32;1,6;19,1;15,1;34,2;0;1,3;334;13,9;0;19;82,9;0;562;0
15/12/2023 6:00;29;0,28;0,3;9,3;18;27,3;0;0,7;317;14,1;0;17;82,28;0;562;0
15/12/2023 7:00;33;0,32;1;13,7;16,9;30,7;0;0,9;314;14,2;0;23;81,5;0;563;0
15/12/2023 8:00;44;0,44;2,7;18,4;18,2;36,6;0;0,7;312;15,1;0;26;78,1;0;563;0
15/12/2023 9:00;29;0,44;4,5;14,6;15;29,6;0;1,3;334;15,9;0;21;74,21;0;563;0
15/12/2023 10:00;42;0,4;5,4;17,3;17,8;35,2;0;1,4;333;16,1;0;20;74,03;0;564;0
15/12/2023 11:00;45;0,33;8,2;13,5;12,1;25,6;0;1,1;349;18,6;0;19;66,01;0;563;0
15/12/2023 12:00;36;0,32;8,2;10,6;10,9;21,5;0;1,4;144;18,1;0;20;61,96;0;563;0
15/12/2023 13:00;26;0,24;14;4,4;4,1;8,5;0;1;209;20,2;0;12;55,76;0;563;0
15/12/2023 14:00;27;0,25;16,6;3;4,9;7,9;0;1,1;303;20,1;0;10;52,39;0;562;0
15/12/2023 15:00;46;0,27;17,3;1,9;6,4;8,3;0;1;271;19,5;0;13;54,95;0;562;0
15/12/2023 16:00;44;0,3;12,9;4,7;9,8;14,5;0;1,3;221;19;0;18;58,52;0;561;0
15/12/2023 17:00;30;0,35;8,5;8,8;11,1;19,9;0;1,3;127;18,4;0;17;59,81;0;561;0
15/12/2023 18:00;32;0,43;5,8;9,6;14;23,5;0;1,4;150;16,5;0;20;65,13;0;562;0
15/12/2023 19:00;30;0,43;4,7;10,8;14,2;24,9;0;1,3;140;15,4;0;12;70,59;0;562;0
15/12/2023 20:00;47;0,45;5,4;2,2;16,6;18,8;0;1,2;265;14,8;0;30;77,34;0;563;0
15/12/2023 21:00;57;0,53;4,2;1,1;18,2;19,4;0;0,5;320;14,1;0;44;82,38;0;563;0
15/12/2023 22:00;48;0,49;6;0,1;13,8;13,9;0;0,4;316;14,3;0;42;83,32;0;564;0
15/12/2023 23:00;47;0,43;5,8;0,5;10,5;11;0;0,4;291;14;0;29;82,5;0;564;0
16/12/2023 0:00;45;0,41;6,6;0,7;10,3;11;0;0,4;322;14;0;33;83,11;0;564;0
16/12/2023 1:00;44;0,49;2,2;2,5;18,3;20,8;0;0,5;295;13,9;0;44;83,37;0;563;0
16/12/2023 2:00;53;0,57;0,3;11,9;20,3;32,2;0;0,6;278;13,6;0;33;83,86;0;563;0
16/12/2023 3:00;44;0,53;0,2;5;17,5;22,5;0;0,4;321;13,6;0;40;84,43;0;563;0
16/12/2023 4:00;44;0,64;0,1;30,8;16,4;47,2;0;0,6;303;13,4;0;33;84,34;0;563;0
16/12/2023 5:00;47;0,58;0,1;13,3;15,3;28,6;0;0,5;285;13,2;0;35;84,52;0;563;0
16/12/2023 6:00;45;0,61;0,2;18,2;12;30,2;0;0,6;314;12,8;0;33;84,48;0;563;0
16/12/2023 7:00;50;1,02;0,2;76,5;13,6;90,1;0;0,4;315;12,8;0;35;84,86;0;564;0
16/12/2023 8:00;58;1,16;0,7;97;15,3;112,3;0;0,7;296;14,2;0;41;84,29;0;564;0
16/12/2023 9:00;51;0,59;9,2;16,5;12,8;29,3;0;0,9;269;18,5;0;34;68,67;0;564;0
16/12/2023 10:00;55;0,47;19,4;5,5;10;15,5;0;1,1;275;19,7;0;32;56,27;0;564;0
16/12/2023 11:00;53;0,44;20,1;2,5;11,5;14;0;1;275;18,3;0;34;58,02;0;564;0
16/12/2023 12:00;44;0,34;20,5;1,6;7;8,6;0;0,8;262;18,8;0;24;59,77;0;564;0
16/12/2023 13:00;37;0,31;21,4;1,6;4;5,6;0;1,4;259;19,2;0;20;57,54;0;563;0
16/12/2023 14:00;26;0,22;17,9;1;1,1;2,2;0;2,8;267;17,8;0;13;61,45;0;563;0
16/12/2023 15:00;20;0,19;19;0;0;0;0;1,8;259;18,6;0;8;61,81;0;562;0
16/12/2023 16:00;20;0,21;18,2;0,8;0;0,8;0;0,9;236;19,3;0;9;57,78;0;562;0
16/12/2023 17:00;17;0,29;13,2;0,6;5,5;6,1;0;1;240;17,8;1,9;7;62,82;0;562;0
16/12/2023 18:00;24;0,66;4;7,2;18,7;25,9;0;1;151;15;7,2;16;77,74;0;563;0
16/12/2023 19:00;27;0,96;1,1;26;27,1;53,1;0;1,1;131;14,5;6,3;22;82,9;0;563;0
16/12/2023 20:00;24;0,62;2,3;14;21,1;35;0;1;185;14;13,1;21;84,49;0;564;0
16/12/2023 21:00;25;0,9;0,8;21,7;27,4;49,2;0;1,5;171;14,1;0,1;18;85,99;0;564;0
16/12/2023 22:00;26;0,97;0,2;33,3;25,9;59,2;0;0,8;238;14;0,1;23;86,03;0;564;0
16/12/2023 23:00;26;0,79;0;23,3;21,6;45;0;0,6;339;13,9;0;19;85,93;0;564;0
17/12/2023 0:00;22;0,56;2,3;4;18,7;22,7;0;0,9;327;13,7;3,2;14;86,33;0;564;0
17/12/2023 1:00;15;0,35;4,8;3,6;10,7;14,3;0;0,7;279;13,3;0,4;13;86,02;0;564;0
17/12/2023 2:00;21;0,35;2,3;3;14,9;18;0;0,4;269;13,1;0,9;11;86,18;0;564;0
17/12/2023 3:00;22;0,39;1,7;11,4;13,4;24,9;0;0,3;294;13,3;1,9;19;86,4;0;564;0
17/12/2023 4:00;28;0,42;1;15,1;12,9;28;0;0,4;302;13;0,1;15;86,35;0;564;0
17/12/2023 5:00;24;0,38;1,2;16,4;11,7;28,1;0;0,4;291;13;0;22;86,52;0;564;0
17/12/2023 6:00;22;0,6;0,3;53,6;12,7;66,3;0;0,6;327;13;0;22;86,7;0;564;0
17/12/2023 7:00;26;0,62;0,2;44,8;12,9;57,7;0;0,3;304;13,2;0;25;86,9;0;564;0
17/12/2023 8:00;26;0,43;2,3;18,1;10,4;28,4;0;0,5;319;14,3;0;19;86,86;0;565;0
17/12/2023 9:00;23;0,34;5,2;7,8;9;16,9;0;0,7;316;15,1;0;18;82,87;0;565;0
17/12/2023 10:00;30;0,35;7;6,3;8,1;14,5;0;0,8;297;16,3;0;24;79,32;0;565;0
17/12/2023 11:00;26;0,3;11,3;4,3;5,2;9,5;0;0,9;262;18;0;23;70,79;0;565;0
17/12/2023 12:00;33;0,29;17,5;3,9;3,6;7,5;0;1,2;290;21,6;0;16;54,72;0;564;0
17/12/2023 13:00;25;0,4;18,9;3,4;7,3;10,8;0;1,4;149;20,7;0;11;51,55;0;564;0
17/12/2023 14:00;21;0,34;22,6;2,3;4,4;6,7;0;1,2;274;21,5;0;12;50,67;0;563;0
17/12/2023 15:00;25;0,37;28,8;1,6;5,5;7,1;0;1,2;280;21,4;0;19;50,18;0;562;0
17/12/2023 16:00;22;0,23;23,9;0,6;0,5;1;0;2,3;272;20,1;0;17;57,58;0;562;0
17/12/2023 17:00;25;0,28;22,1;1,6;4,6;6,2;0;2;184;18,8;8,8;17;57,78;0;562;0
17/12/2023 18:00;16;0,5;7,6;6,6;11,9;18,5;0;1,8;170;13,3;4,4;12;82,57;0;563;0
17/12/2023 19:00;21;0,68;3,3;3,3;19,2;22,5;0;0,9;216;13,9;0;13;86,19;0;563;0
17/12/2023 20:00;25;0,77;1,7;10,1;18,9;29;0;0,6;324;13,8;0,1;18;86,07;0;563;0
17/12/2023 21:00;31;1,29;0,1;60;18,9;78,9;0;0,6;177;13,9;0;24;86,35;0;564;0
17/12/2023 22:00;23;0,99;0,1;35,2;18,2;53,4;0;0,6;278;14,2;0;23;86,53;0;564;0
17/12/2023 23:00;44;1,42;0,1;78,2;16,8;95;0;0,4;353;14,2;0;23;86,37;0;564;0
18/12/2023 0:00;30;0,84;0,9;36,9;14,4;51,3;0;0,7;315;14,2;0;19;86,47;0;564;0
18/12/2023 1:00;28;0,4;0,9;2,1;14,1;16,2;0;0,7;319;14,2;0,6;13;86,12;0;564;0
18/12/2023 2:00;26;0,47;0,8;15,8;13,8;29,5;0;0,9;263;14;1,2;18;86,25;0;563;0
18/12/2023 3:00;20;0,28;2,7;0,8;9,5;10,3;0;0,6;282;13,7;0,9;9;86,25;0;563;0
18/12/2023 4:00;21;0,24;2,4;0,5;9,5;10;0;0,4;296;13,6;0;9;86,5;0;563;0
18/12/2023 5:00;14;0,15;5,1;0,3;5,4;5,7;0;0,4;312;13,4;0;9;86,22;0;563;0
18/12/2023 6:00;19;0,32;1,8;26,4;13,3;39,7;0;0,3;315;13;0;13;86,07;0;563;0
18/12/2023 7:00;26;0,93;0,6;79,4;15,7;95;0;0,4;293;13,6;0;22;86,52;0;564;0
18/12/2023 8:00;20;0,45;4,2;21;9,8;30,8;0;0,8;296;17,4;0;19;80,65;0;564;0
18/12/2023 9:00;26;0,54;6,7;25,8;13,2;39;0;1,1;356;19,8;0;13;67,21;0;564;0
18/12/2023 10:00;27;0,29;11,2;9,7;6,9;16,6;0;1,5;346;20;0;10;59,35;0;564;0
18/12/2023 11:00;18;0,21;15,1;5,3;4,3;9,5;0;1,3;298;21,2;0;8;53,93;0;564;0
18/12/2023 12:00;20;0,15;14,5;3,5;1,3;4,8;0;1,7;132;23,2;0;4;48,75;0;563;0
18/12/2023 13:00;16;0,19;16,5;2,7;2,3;5;0;1,6;181;22,1;0;6;46,6;0;563;0
18/12/2023 14:00;38;0,33;28,5;2,2;9,8;12;0;2,5;248;19,5;0;32;59,5;0;562;0
18/12/2023 15:00;26;0,22;30;1;4,6;5,6;0;2,4;262;18,2;0;19;65,81;0;562;0
18/12/2023 16:00;28;0,19;26,4;0,7;3,3;4,1;0;1,8;271;18,5;0;21;65,48;0;562;0
18/12/2023 17:00;34;0,2;24,3;1,5;5,1;6,6;0;1,9;262;19,1;0;18;61,77;0;562;0
18/12/2023 18:00;28;0,18;21,2;0,4;5,1;5,4;0;1,1;272;17,3;0;19;66,75;0;562;0
18/12/2023 19:00;35;0,32;11,3;6;13,5;19,4;0;0,5;236;15,7;0;20;72,32;0;563;0
18/12/2023 20:00;40;0,38;7;11,6;14,8;26,5;0;0,5;162;14,9;0;25;78,2;0;563;0
18/12/2023 21:00;58;0,83;0,1;53,3;25;78,3;0;0,5;310;14,3;0;26;79,86;0;564;0
18/12/2023 22:00;38;0,77;0,1;44,7;18,4;63;0;0,4;301;13,3;0;23;82,09;0;564;0
18/12/2023 23:00;46;0,58;0,9;25,1;17,4;42,5;0;0,7;318;13,7;0;18;84,65;0;564;0
19/12/2023 0:00;37;0,54;0,5;18,4;20,5;38,8;0;0,7;240;13,9;0;22;83,66;0;564;0
19/12/2023 1:00;26;0,32;3,6;1,6;13,2;14,7;0;0,5;286;14,1;0;21;83,51;0;563;0
19/12/2023 2:00;33;0,31;2,3;1;15,4;16,4;0;0,6;334;14,1;0;19;82,85;0;563;0
19/12/2023 3:00;32;0,31;2,8;7,1;14,8;21,9;0;0,4;326;13,8;0,5;24;83,08;0;562;0
19/12/2023 4:00;30;0,26;2,6;14,9;12,6;27,6;0;0,4;245;13,7;0;10;83,95;0;562;0
19/12/2023 5:00;18;0,19;3,4;3,6;9;12,6;0;0,6;265;13,7;0,1;11;84,74;0;563;0
19/12/2023 6:00;22;0,2;1,1;5,8;11,2;17;0;0,5;246;13,4;0;11;83,92;0;563;0
19/12/2023 7:00;23;0,34;1;13,6;9,3;22,8;0;0,5;330;13,4;0;15;84,82;0;563;0
19/12/2023 8:00;25;0,6;3,1;33,9;11,7;45,6;0;1,2;331;17,6;0;21;79,5;0;564;0
19/12/2023 9:00;24;0,27;10,5;7,2;6,3;13,6;0;0,9;330;18,8;0;11;65,82;0;564;0
19/12/2023 10:00;17;0,25;13,5;7;5,5;12,4;0;1;304;21,2;0;10;56,79;0;564;0
19/12/2023 11:00;19;0,17;19,4;3,3;2,6;5,9;0;1,2;290;22,7;0;6;46,62;0;564;0
19/12/2023 12:00;17;0,14;25,7;0,8;0,2;1;0;1,5;286;23,2;0;4;40,96;0;563;0
19/12/2023 13:00;15;0,13;21,6;0,8;0;0,5;0;3;280;21,9;0;4;49,7;0;563;0
19/12/2023 14:00;18;0,12;21,2;0,8;0;0,5;0;2,8;268;23,3;0;5;47,54;0;562;0
19/12/2023 15:00;23;0,15;17;1,5;1,5;3;0;3,5;259;20,5;0;5;52,95;0;562;0
19/12/2023 16:00;23;0,14;15,5;1,8;3,3;5,1;0;1,9;240;20,8;0;7;58,79;0;561;0
19/12/2023 17:00;31;0,2;10,7;3,1;8,9;12;0;1,7;238;18,4;0;14;64,36;0;562;0
19/12/2023 18:00;27;0,24;8,6;1,5;11,7;13,2;0;1,2;231;17,1;0;11;69,2;0;562;0
19/12/2023 19:00;19;0,19;8,9;0,6;4,7;5,4;0;1,1;249;16,4;0;9;74,01;0;562;0
19/12/2023 20:00;9;0,11;9,7;0,2;0,7;0,9;0;1,1;238;15,6;0;6;76,33;0;563;0
19/12/2023 21:00;11;0,14;7,9;1,8;3,4;5,2;0;1,2;253;15,2;0,1;3;77,75;0;564;0
19/12/2023 22:00;13;0,2;5,2;1,4;7,9;9,3;0;0,9;208;14,6;0,8;4;80,4;0;564;0
19/12/2023 23:00;30;0,62;1,4;28,4;19,5;47,9;0;0,6;160;14;0;9;78,97;0;564;0
20/12/2023 0:00;53;0,68;0,2;43,6;17,2;60,8;0;0,6;317;13,2;0;38;80,99;0;563;0
20/12/2023 1:00;38;0,7;0;86,1;13,3;99,5;0;0,5;354;13,1;0;22;84,52;0;563;0
20/12/2023 2:00;33;0,47;0,1;77;9,5;86,5;0;0,4;303;13,3;0;8;84,92;0;563;0
20/12/2023 3:00;24;0,39;0,1;65,9;10,3;76,2;0;0,5;179;12,9;0;7;84,01;0;563;0
20/12/2023 4:00;16;0,34;0;25;10,5;35,5;0;0,6;291;12,7;0;6;85,2;0;562;0
20/12/2023 5:00;28;0,4;0,1;53,7;9,9;63,5;0;0,4;262;12,6;0;12;85,53;0;563;0
20/12/2023 6:00;33;0,7;0;114;12,4;126,4;0;0,5;329;12,6;0;19;85,77;0;563;0
20/12/2023 7:00;42;0,64;0,2;84,8;9,6;94,5;0;0,5;313;13,1;0;14;86,22;0;563;0
20/12/2023 8:00;39;0,62;0,8;67,3;12,4;79,5;0;0,8;310;14,6;0;20;83,33;0;564;0
20/12/2023 9:00;0;0;0;0;0;0;0;1,6;338;18,3;0;19;72,3;0;564;0
20/12/2023 10:00;34;0,39;9,5;0;0;0;0;1,2;349;22,9;0;8;56,69;0;564;0
20/12/2023 11:00;27;0,27;14,3;0;0;0;0;1,7;354;23,5;0;9;45,31;0;563;0
20/12/2023 12:00;19;0,19;18,8;0;0;0;0;1,6;341;23;0;6;39,89;0;563;0
20/12/2023 13:00;29;0,15;25,3;0;0;0;0;2,4;244;22,4;0;11;51,14;0;563;0
20/12/2023 14:00;40;0,19;25,5;0;0;0;0;3;247;21,9;0;17;53,32;0;562;0
20/12/2023 15:00;31;0,16;25,1;0;0;0;0;3,2;254;21,8;0;11;52,7;0;562;0
20/12/2023 16:00;30;0,15;22,3;0;0;0;0;3,5;273;20,1;0;8;53,59;0;562;0
20/12/2023 17:00;24;0,12;20,9;0;0;0;0;1,8;286;19,4;0;9;58,16;0;562;0
20/12/2023 18:00;26;0,14;17,6;0;0;0;0;1,1;293;17,7;0;7;61,62;0;562;0
20/12/2023 19:00;27;0,14;14,6;0;0;0;0;0,7;279;15,9;0;8;69,42;0;562;0
20/12/2023 20:00;27;0,21;8,8;0;0;0;0;0,6;184;14,8;0;15;75,92;0;563;0
20/12/2023 21:00;34;0,24;7,8;0;0;0;0;0,8;262;14,6;0;17;79,71;0;563;0
20/12/2023 22:00;32;0,21;6;0;0;0;0;0,4;270;14;0;14;79,92;0;564;0
20/12/2023 23:00;22;0,21;3,7;0;0;0;0;0,4;318;13;0;10;81,99;0;564;0
21/12/2023 0:00;33;0,27;1,4;0;0;0;0;0,5;315;12,9;0;10;84,29;0;564;0
21/12/2023 1:00;30;0,48;0,1;0;0;0;0;0,6;301;12,9;0;16;83,7;0;563;0
21/12/2023 2:00;33;0,57;0,2;0;0;0;0;0,4;305;11,7;0;16;83,57;0;563;0
21/12/2023 3:00;31;0,75;0,2;0;0;0;0;0,3;325;10,5;0;24;83,44;0;562;0
21/12/2023 4:00;47;0,81;0,1;0;0;0;0;0,4;347;11,1;0;28;85,24;0;562;0
21/12/2023 5:00;47;0,75;0,1;0;0;0;0;0,5;339;11,6;0;33;85,91;0;563;0
