Estacion;Fecha inicial;PM2.5
ZIPAQUIRA - URBANO;2024-01-12 12:00;4.71
ZIPAQUIRA - URBANO;2024-01-12 11:00;9.25
ZIPAQUIRA - URBANO;2024-01-12 10:00;10.18
ZIPAQUIRA - URBANO;2024-01-12 09:00;12.64
ZIPAQUIRA - URBANO;2024-01-12 08:00;15.86
ZIPAQUIRA - URBANO;2024-01-12 07:00;15.72
ZIPAQUIRA - URBANO;2024-01-12 06:00;17.63
ZIPAQUIRA - URBANO;2024-01-12 05:00;12.76
ZIPAQUIRA - URBANO;2024-01-12 04:00;10.91
ZIPAQUIRA - URBANO;2024-01-12 03:00;11.51
ZIPAQUIRA - URBANO;2024-01-12 02:00;10.86
ZIPAQUIRA - URBANO;2024-01-12 01:00;9.96
ZIPAQUIRA - URBANO;2024-01-12 00:00;9.87
ZIPAQUIRA - URBANO;2024-01-11 23:00;9.9
ZIPAQUIRA - URBANO;2024-01-11 22:00;9.38
ZIPAQUIRA - URBANO;2024-01-11 21:00;8.79
ZIPAQUIRA - URBANO;2024-01-11 20:00;8.44
ZIPAQUIRA - URBANO;2024-01-11 19:00;12.29
ZIPAQUIRA - URBANO;2024-01-11 18:00;10.57
ZIPAQUIRA - URBANO;2024-01-11 17:00;9.33
ZIPAQUIRA - URBANO;2024-01-11 16:00;7.08
ZIPAQUIRA - URBANO;2024-01-11 14:59;3.12
ZIPAQUIRA - URBANO;2024-01-11 13:59;3.43
ZIPAQUIRA - URBANO;2024-01-11 12:59;3.37
ZIPAQUIRA - URBANO;2024-01-11 12:00;3.65
ZIPAQUIRA - URBANO;2024-01-11 11:00;3.48
ZIPAQUIRA - URBANO;2024-01-11 10:00;3.31
ZIPAQUIRA - URBANO;2024-01-11 09:00;5.33
ZIPAQUIRA - URBANO;2024-01-11 08:00;14.35
ZIPAQUIRA - URBANO;2024-01-11 07:00;19.78
ZIPAQUIRA - URBANO;2024-01-11 06:00;14.64
ZIPAQUIRA - URBANO;2024-01-11 05:00;8.53
ZIPAQUIRA - URBANO;2024-01-11 04:00;5.88
ZIPAQUIRA - URBANO;2024-01-11 03:00;5.36
ZIPAQUIRA - URBANO;2024-01-11 02:00;5.82
ZIPAQUIRA - URBANO;2024-01-11 01:00;5.48
ZIPAQUIRA - URBANO;2024-01-11 00:00;7.3
ZIPAQUIRA - URBANO;2024-01-10 23:00;5.97
ZIPAQUIRA - URBANO;2024-01-10 22:00;5.15
ZIPAQUIRA - URBANO;2024-01-10 21:00;7.32
ZIPAQUIRA - URBANO;2024-01-10 20:00;5.59
ZIPAQUIRA - URBANO;2024-01-10 19:00;5.7
ZIPAQUIRA - URBANO;2024-01-10 18:00;3.94
ZIPAQUIRA - URBANO;2024-01-10 17:00;3.4
ZIPAQUIRA - URBANO;2024-01-10 17:00;2.72
ZIPAQUIRA - URBANO;2024-01-10 16:00;2.57
ZIPAQUIRA - URBANO;2024-01-10 15:00;3.46
ZIPAQUIRA - URBANO;2024-01-10 14:00;3.15
ZIPAQUIRA - URBANO;2024-01-10 13:00;2.69
ZIPAQUIRA - URBANO;2024-01-10 12:00;4.73
ZIPAQUIRA - URBANO;2024-01-10 11:00;6.14
ZIPAQUIRA - URBANO;2024-01-10 10:00;9.1
ZIPAQUIRA - URBANO;2024-01-10 09:00;17.43
ZIPAQUIRA - URBANO;2024-01-10 08:00;20.6
ZIPAQUIRA - URBANO;2024-01-10 07:00;20.26
ZIPAQUIRA - URBANO;2024-01-10 06:00;18.23
ZIPAQUIRA - URBANO;2024-01-10 05:00;16.76
ZIPAQUIRA - URBANO;2024-01-10 04:00;11.24
ZIPAQUIRA - URBANO;2024-01-10 03:00;12.53
ZIPAQUIRA - URBANO;2024-01-10 02:00;11.14
ZIPAQUIRA - URBANO;2024-01-10 01:00;10.16
ZIPAQUIRA - URBANO;2024-01-10 00:00;6.61
ZIPAQUIRA - URBANO;2024-01-09 23:00;6.98
ZIPAQUIRA - URBANO;2024-01-09 22:00;7.02
ZIPAQUIRA - URBANO;2024-01-09 21:00;7.33
ZIPAQUIRA - URBANO;2024-01-09 20:00;6.04
ZIPAQUIRA - URBANO;2024-01-09 19:00;5.98
ZIPAQUIRA - URBANO;2024-01-09 18:00;6.16
ZIPAQUIRA - URBANO;2024-01-09 17:00;4.36
ZIPAQUIRA - URBANO;2024-01-09 16:00;3.88
ZIPAQUIRA - URBANO;2024-01-09 15:00;3.78
ZIPAQUIRA - URBANO;2024-01-09 14:00;5.02
ZIPAQUIRA - URBANO;2024-01-09 13:00;3.55
ZIPAQUIRA - URBANO;2024-01-09 12:00;3.81
ZIPAQUIRA - URBANO;2024-01-09 11:00;6.87
ZIPAQUIRA - URBANO;2024-01-09 10:00;14.86
ZIPAQUIRA - URBANO;2024-01-09 09:00;22.55
ZIPAQUIRA - URBANO;2024-01-09 08:00;27.55
ZIPAQUIRA - URBANO;2024-01-09 07:00;16.66
ZIPAQUIRA - URBANO;2024-01-09 06:00;14.56
ZIPAQUIRA - URBANO;2024-01-09 05:00;13.06
ZIPAQUIRA - URBANO;2024-01-09 04:00;12.22
ZIPAQUIRA - URBANO;2024-01-09 03:00;8.62
ZIPAQUIRA - URBANO;2024-01-09 02:00;9.86
ZIPAQUIRA - URBANO;2024-01-09 01:00;9.82
ZIPAQUIRA - URBANO;2024-01-09 00:00;7.35
ZIPAQUIRA - URBANO;2024-01-08 23:00;8.18
ZIPAQUIRA - URBANO;2024-01-08 22:00;7.49
ZIPAQUIRA - URBANO;2024-01-08 21:00;7.3
ZIPAQUIRA - URBANO;2024-01-08 20:00;8.26
ZIPAQUIRA - URBANO;2024-01-08 19:00;6.82
ZIPAQUIRA - URBANO;2024-01-08 18:00;5.27
ZIPAQUIRA - URBANO;2024-01-08 17:00;4.3
ZIPAQUIRA - URBANO;2024-01-08 16:00;4.6
ZIPAQUIRA - URBANO;2024-01-08 15:00;4.36
ZIPAQUIRA - URBANO;2024-01-08 14:00;3.6
ZIPAQUIRA - URBANO;2024-01-08 13:00;4.37
ZIPAQUIRA - URBANO;2024-01-08 12:00;4.89
ZIPAQUIRA - URBANO;2024-01-08 11:00;4.14
ZIPAQUIRA - URBANO;2024-01-08 10:00;11.0
ZIPAQUIRA - URBANO;2024-01-08 09:00;12.93
ZIPAQUIRA - URBANO;2024-01-08 08:00;11.1
ZIPAQUIRA - URBANO;2024-01-08 07:00;13.39
ZIPAQUIRA - URBANO;2024-01-08 06:00;10.88
ZIPAQUIRA - URBANO;2024-01-08 05:00;9.9
ZIPAQUIRA - URBANO;2024-01-08 04:00;7.96
ZIPAQUIRA - URBANO;2024-01-08 03:00;8.2
ZIPAQUIRA - URBANO;2024-01-08 02:00;7.66
ZIPAQUIRA - URBANO;2024-01-08 01:00;6.09
ZIPAQUIRA - URBANO;2024-01-08 00:00;6.05
ZIPAQUIRA - URBANO;2024-01-07 23:00;6.16
ZIPAQUIRA - URBANO;2024-01-07 22:00;6.69
ZIPAQUIRA - URBANO;2024-01-07 21:00;8.55
ZIPAQUIRA - URBANO;2024-01-07 20:00;13.01
ZIPAQUIRA - URBANO;2024-01-07 19:00;8.36
ZIPAQUIRA - URBANO;2024-01-07 18:00;6.9
ZIPAQUIRA - URBANO;2024-01-07 17:00;5.91
ZIPAQUIRA - URBANO;2024-01-07 16:00;4.15
ZIPAQUIRA - URBANO;2024-01-07 15:00;4.24
ZIPAQUIRA - URBANO;2024-01-07 14:00;3.64
ZIPAQUIRA - URBANO;2024-01-07 13:00;3.23
ZIPAQUIRA - URBANO;2024-01-07 12:00;3.05
ZIPAQUIRA - URBANO;2024-01-07 11:00;4.42
ZIPAQUIRA - URBANO;2024-01-07 10:00;8.28
ZIPAQUIRA - URBANO;2024-01-07 09:00;18.7
ZIPAQUIRA - URBANO;2024-01-07 08:00;30.73
ZIPAQUIRA - URBANO;2024-01-07 07:00;13.12
ZIPAQUIRA - URBANO;2024-01-07 06:00;8.43
ZIPAQUIRA - URBANO;2024-01-07 05:00;7.83
ZIPAQUIRA - URBANO;2024-01-07 04:00;5.79
ZIPAQUIRA - URBANO;2024-01-07 03:00;7.78
ZIPAQUIRA - URBANO;2024-01-07 02:00;7.41
ZIPAQUIRA - URBANO;2024-01-07 01:00;5.87
ZIPAQUIRA - URBANO;2024-01-07 00:00;6.88
ZIPAQUIRA - URBANO;2024-01-06 23:00;8.18
ZIPAQUIRA - URBANO;2024-01-06 22:00;4.86
ZIPAQUIRA - URBANO;2024-01-06 21:00;5.81
ZIPAQUIRA - URBANO;2024-01-06 20:00;7.11
ZIPAQUIRA - URBANO;2024-01-06 19:00;8.0
ZIPAQUIRA - URBANO;2024-01-06 18:00;5.87
ZIPAQUIRA - URBANO;2024-01-06 17:00;3.53
ZIPAQUIRA - URBANO;2024-01-06 16:00;3.93
ZIPAQUIRA - URBANO;2024-01-06 15:00;3.43
ZIPAQUIRA - URBANO;2024-01-06 14:00;2.92
ZIPAQUIRA - URBANO;2024-01-06 13:00;3.39
ZIPAQUIRA - URBANO;2024-01-06 12:00;5.0
ZIPAQUIRA - URBANO;2024-01-06 11:00;7.61
ZIPAQUIRA - URBANO;2024-01-06 10:00;17.99
ZIPAQUIRA - URBANO;2024-01-06 09:00;19.41
ZIPAQUIRA - URBANO;2024-01-06 08:00;23.41
ZIPAQUIRA - URBANO;2024-01-06 07:00;23.14
ZIPAQUIRA - URBANO;2024-01-06 06:00;17.8
ZIPAQUIRA - URBANO;2024-01-06 05:00;10.91
ZIPAQUIRA - URBANO;2024-01-06 04:00;9.12
ZIPAQUIRA - URBANO;2024-01-06 03:00;10.98
ZIPAQUIRA - URBANO;2024-01-06 02:00;8.68
ZIPAQUIRA - URBANO;2024-01-06 01:00;9.71
ZIPAQUIRA - URBANO;2024-01-06 00:00;8.1
ZIPAQUIRA - URBANO;2024-01-05 23:00;8.39
ZIPAQUIRA - URBANO;2024-01-05 22:00;9.15
ZIPAQUIRA - URBANO;2024-01-05 21:00;9.25
ZIPAQUIRA - URBANO;2024-01-05 20:00;8.46
ZIPAQUIRA - URBANO;2024-01-05 19:00;7.74
ZIPAQUIRA - URBANO;2024-01-05 18:00;6.74
ZIPAQUIRA - URBANO;2024-01-05 17:00;6.73
ZIPAQUIRA - URBANO;2024-01-05 16:00;6.1
ZIPAQUIRA - URBANO;2024-01-05 15:00;5.59
ZIPAQUIRA - URBANO;2024-01-05 14:00;4.8
ZIPAQUIRA - URBANO;2024-01-05 13:00;4.98
ZIPAQUIRA - URBANO;2024-01-05 12:00;7.26
ZIPAQUIRA - URBANO;2024-01-05 11:00;10.53
ZIPAQUIRA - URBANO;2024-01-05 10:00;12.11
ZIPAQUIRA - URBANO;2024-01-05 09:00;14.86
ZIPAQUIRA - URBANO;2024-01-05 08:00;15.16
ZIPAQUIRA - URBANO;2024-01-05 07:00;11.93
ZIPAQUIRA - URBANO;2024-01-05 06:00;9.18
ZIPAQUIRA - URBANO;2024-01-05 05:00;9.12
ZIPAQUIRA - URBANO;2024-01-05 04:00;7.43
ZIPAQUIRA - URBANO;2024-01-05 03:00;7.66
ZIPAQUIRA - URBANO;2024-01-05 02:00;6.6
ZIPAQUIRA - URBANO;2024-01-05 01:00;5.33
ZIPAQUIRA - URBANO;2024-01-05 00:00;6.62
ZIPAQUIRA - URBANO;2024-01-04 23:00;7.21
ZIPAQUIRA - URBANO;2024-01-04 22:00;6.89
ZIPAQUIRA - URBANO;2024-01-04 21:00;8.3
ZIPAQUIRA - URBANO;2024-01-04 20:00;8.16
ZIPAQUIRA - URBANO;2024-01-04 19:00;5.85
ZIPAQUIRA - URBANO;2024-01-04 18:00;4.97
ZIPAQUIRA - URBANO;2024-01-04 17:00;4.38
ZIPAQUIRA - URBANO;2024-01-04 16:00;3.6
ZIPAQUIRA - URBANO;2024-01-04 15:00;2.77
ZIPAQUIRA - URBANO;2024-01-04 14:00;3.48
ZIPAQUIRA - URBANO;2024-01-04 13:00;4.66
ZIPAQUIRA - URBANO;2024-01-04 12:00;5.02
ZIPAQUIRA - URBANO;2024-01-04 11:00;6.1
ZIPAQUIRA - URBANO;2024-01-04 10:00;10.82
ZIPAQUIRA - URBANO;2024-01-04 09:00;18.39
ZIPAQUIRA - URBANO;2024-01-04 08:00;20.08
ZIPAQUIRA - URBANO;2024-01-04 07:00;14.47
ZIPAQUIRA - URBANO;2024-01-04 06:00;11.27
ZIPAQUIRA - URBANO;2024-01-04 05:00;7.88
ZIPAQUIRA - URBANO;2024-01-04 04:00;4.2
ZIPAQUIRA - URBANO;2024-01-04 03:00;5.19
ZIPAQUIRA - URBANO;2024-01-04 02:00;3.02
ZIPAQUIRA - URBANO;2024-01-04 01:00;3.93
ZIPAQUIRA - URBANO;2024-01-04 00:00;4.89
ZIPAQUIRA - URBANO;2024-01-03 23:00;5.23
ZIPAQUIRA - URBANO;2024-01-03 22:00;6.01
ZIPAQUIRA - URBANO;2024-01-03 21:00;6.27
ZIPAQUIRA - URBANO;2024-01-03 20:00;6.05
ZIPAQUIRA - URBANO;2024-01-03 19:00;6.3
ZIPAQUIRA - URBANO;2024-01-03 18:00;4.98
ZIPAQUIRA - URBANO;2024-01-03 17:00;5.34
ZIPAQUIRA - URBANO;2024-01-03 16:00;3.93
ZIPAQUIRA - URBANO;2024-01-03 15:00;4.25
ZIPAQUIRA - URBANO;2024-01-03 14:00;5.04
ZIPAQUIRA - URBANO;2024-01-03 13:00;4.81
ZIPAQUIRA - URBANO;2024-01-03 12:00;5.15
ZIPAQUIRA - URBANO;2024-01-03 11:00;5.98
ZIPAQUIRA - URBANO;2024-01-03 10:00;9.67
ZIPAQUIRA - URBANO;2024-01-03 09:00;15.08
ZIPAQUIRA - URBANO;2024-01-03 08:00;14.77
ZIPAQUIRA - URBANO;2024-01-03 07:00;19.19
ZIPAQUIRA - URBANO;2024-01-03 06:00;15.27
ZIPAQUIRA - URBANO;2024-01-03 05:00;8.29
ZIPAQUIRA - URBANO;2024-01-03 04:00;8.98
ZIPAQUIRA - URBANO;2024-01-03 03:00;7.26
ZIPAQUIRA - URBANO;2024-01-03 02:00;5.96
ZIPAQUIRA - URBANO;2024-01-03 01:00;6.29
ZIPAQUIRA - URBANO;2024-01-03 00:00;9.27
ZIPAQUIRA - URBANO;2024-01-02 23:00;8.68
ZIPAQUIRA - URBANO;2024-01-02 22:00;7.54
ZIPAQUIRA - URBANO;2024-01-02 21:00;8.08
ZIPAQUIRA - URBANO;2024-01-02 20:00;8.1
ZIPAQUIRA - URBANO;2024-01-02 19:00;7.54
ZIPAQUIRA - URBANO;2024-01-02 18:00;7.47
ZIPAQUIRA - URBANO;2024-01-02 17:00;5.06
ZIPAQUIRA - URBANO;2024-01-02 16:00;4.46
ZIPAQUIRA - URBANO;2024-01-02 15:00;4.02
ZIPAQUIRA - URBANO;2024-01-02 14:00;4.4
ZIPAQUIRA - URBANO;2024-01-02 13:00;5.6
ZIPAQUIRA - URBANO;2024-01-02 12:00;6.97
ZIPAQUIRA - URBANO;2024-01-02 11:00;8.1
ZIPAQUIRA - URBANO;2024-01-02 10:00;9.88
ZIPAQUIRA - URBANO;2024-01-02 09:00;13.51
ZIPAQUIRA - URBANO;2024-01-02 08:00;10.49
ZIPAQUIRA - URBANO;2024-01-02 07:00;12.4
ZIPAQUIRA - URBANO;2024-01-02 06:00;11.64
ZIPAQUIRA - URBANO;2024-01-02 05:00;10.16
ZIPAQUIRA - URBANO;2024-01-02 04:00;9.06
ZIPAQUIRA - URBANO;2024-01-02 03:00;10.01
ZIPAQUIRA - URBANO;2024-01-02 02:00;9.39
ZIPAQUIRA - URBANO;2024-01-02 01:00;8.57
ZIPAQUIRA - URBANO;2024-01-02 00:00;7.73
ZIPAQUIRA - URBANO;2024-01-01 23:00;7.79
ZIPAQUIRA - URBANO;2024-01-01 22:00;9.02
ZIPAQUIRA - URBANO;2024-01-01 21:00;10.22
ZIPAQUIRA - URBANO;2024-01-01 20:00;8.14
ZIPAQUIRA - URBANO;2024-01-01 19:00;6.72
ZIPAQUIRA - URBANO;2024-01-01 18:00;4.96
ZIPAQUIRA - URBANO;2024-01-01 17:00;3.52
ZIPAQUIRA - URBANO;2024-01-01 16:00;3.0
ZIPAQUIRA - URBANO;2024-01-01 15:00;3.2
ZIPAQUIRA - URBANO;2024-01-01 14:00;3.88
ZIPAQUIRA - URBANO;2024-01-01 13:00;4.25
ZIPAQUIRA - URBANO;2024-01-01 12:00;3.71
ZIPAQUIRA - URBANO;2024-01-01 11:00;7.5
ZIPAQUIRA - URBANO;2024-01-01 10:00;20.82
ZIPAQUIRA - URBANO;2024-01-01 09:00;34.66
ZIPAQUIRA - URBANO;2024-01-01 08:00;35.99
ZIPAQUIRA - URBANO;2024-01-01 07:00;33.58
ZIPAQUIRA - URBANO;2024-01-01 06:00;34.29
ZIPAQUIRA - URBANO;2024-01-01 05:00;38.11
ZIPAQUIRA - URBANO;2024-01-01 04:00;35.35
ZIPAQUIRA - URBANO;2024-01-01 03:00;43.87
ZIPAQUIRA - URBANO;2024-01-01 02:00;62.03
ZIPAQUIRA - URBANO;2024-01-01 01:00;56.28
ZIPAQUIRA - URBANO;2024-01-01 00:00;20.29
ZIPAQUIRA - URBANO;2023-12-31 22:00;19.13
ZIPAQUIRA - URBANO;2023-12-31 21:00;21.88
ZIPAQUIRA - URBANO;2023-12-31 20:00;16.59
ZIPAQUIRA - URBANO;2023-12-31 19:00;10.08
ZIPAQUIRA - URBANO;2023-12-31 18:00;7.23
ZIPAQUIRA - URBANO;2023-12-31 17:00;4.05
ZIPAQUIRA - URBANO;2023-12-31 15:00;5.35
ZIPAQUIRA - URBANO;2023-12-31 14:00;4.93
ZIPAQUIRA - URBANO;2023-12-31 13:00;5.31
ZIPAQUIRA - URBANO;2023-12-31 12:00;7.88
ZIPAQUIRA - URBANO;2023-12-31 11:00;6.6
ZIPAQUIRA - URBANO;2023-12-31 10:00;8.16
ZIPAQUIRA - URBANO;2023-12-31 09:00;9.2
ZIPAQUIRA - URBANO;2023-12-31 08:00;11.12
ZIPAQUIRA - URBANO;2023-12-31 07:00;10.39
ZIPAQUIRA - URBANO;2023-12-31 06:00;11.03
ZIPAQUIRA - URBANO;2023-12-31 05:00;8.21
ZIPAQUIRA - URBANO;2023-12-31 04:00;9.16
ZIPAQUIRA - URBANO;2023-12-31 03:00;9.08
ZIPAQUIRA - URBANO;2023-12-31 02:00;9.26
ZIPAQUIRA - URBANO;2023-12-31 01:00;11.5
ZIPAQUIRA - URBANO;2023-12-31 00:00;9.1
ZIPAQUIRA - URBANO;2023-12-30 23:00;7.08
ZIPAQUIRA - URBANO;2023-12-30 22:00;7.04
ZIPAQUIRA - URBANO;2023-12-30 21:00;8.38
ZIPAQUIRA - URBANO;2023-12-30 20:00;7.13
ZIPAQUIRA - URBANO;2023-12-30 19:00;6.71
ZIPAQUIRA - URBANO;2023-12-30 18:00;5.78
ZIPAQUIRA - URBANO;2023-12-30 17:00;5.28
ZIPAQUIRA - URBANO;2023-12-30 16:00;4.94
ZIPAQUIRA - URBANO;2023-12-30 15:00;6.28
ZIPAQUIRA - URBANO;2023-12-30 14:00;5.37
ZIPAQUIRA - URBANO;2023-12-30 13:00;4.33
ZIPAQUIRA - URBANO;2023-12-30 12:00;5.0
ZIPAQUIRA - URBANO;2023-12-30 11:00;4.9
ZIPAQUIRA - URBANO;2023-12-30 10:00;6.6
ZIPAQUIRA - URBANO;2023-12-30 09:00;10.08
ZIPAQUIRA - URBANO;2023-12-30 08:00;14.52
ZIPAQUIRA - URBANO;2023-12-30 07:00;13.51
ZIPAQUIRA - URBANO;2023-12-30 06:00;11.74
ZIPAQUIRA - URBANO;2023-12-30 05:00;9.14
ZIPAQUIRA - URBANO;2023-12-30 04:00;9.14
ZIPAQUIRA - URBANO;2023-12-30 03:00;7.98
ZIPAQUIRA - URBANO;2023-12-30 02:00;6.99
ZIPAQUIRA - URBANO;2023-12-30 01:00;6.07
ZIPAQUIRA - URBANO;2023-12-30 00:00;6.29
ZIPAQUIRA - URBANO;2023-12-29 23:00;7.09
ZIPAQUIRA - URBANO;2023-12-29 22:00;11.29
ZIPAQUIRA - URBANO;2023-12-29 21:00;11.17
ZIPAQUIRA - URBANO;2023-12-29 20:00;7.6
ZIPAQUIRA - URBANO;2023-12-29 19:00;7.65
ZIPAQUIRA - URBANO;2023-12-29 18:00;6.06
ZIPAQUIRA - URBANO;2023-12-29 17:00;8.15
ZIPAQUIRA - URBANO;2023-12-29 16:00;4.93
ZIPAQUIRA - URBANO;2023-12-29 15:00;3.48
ZIPAQUIRA - URBANO;2023-12-29 14:00;4.12
ZIPAQUIRA - URBANO;2023-12-29 13:00;4.54
ZIPAQUIRA - URBANO;2023-12-29 12:00;5.62
ZIPAQUIRA - URBANO;2023-12-29 11:00;5.1
ZIPAQUIRA - URBANO;2023-12-29 10:00;10.16
ZIPAQUIRA - URBANO;2023-12-29 09:00;13.33
ZIPAQUIRA - URBANO;2023-12-29 08:00;12.8
ZIPAQUIRA - URBANO;2023-12-29 07:00;11.25
ZIPAQUIRA - URBANO;2023-12-29 06:00;9.77
ZIPAQUIRA - URBANO;2023-12-29 05:00;5.03
ZIPAQUIRA - URBANO;2023-12-29 04:00;4.42
ZIPAQUIRA - URBANO;2023-12-29 03:00;4.35
ZIPAQUIRA - URBANO;2023-12-29 02:00;4.94
ZIPAQUIRA - URBANO;2023-12-29 01:00;4.33
ZIPAQUIRA - URBANO;2023-12-29 00:00;6.27
ZIPAQUIRA - URBANO;2023-12-28 23:00;5.29
ZIPAQUIRA - URBANO;2023-12-28 22:00;5.08
ZIPAQUIRA - URBANO;2023-12-28 21:00;4.62
ZIPAQUIRA - URBANO;2023-12-28 20:00;3.59
ZIPAQUIRA - URBANO;2023-12-28 17:00;6.01
ZIPAQUIRA - URBANO;2023-12-28 16:00;4.33
ZIPAQUIRA - URBANO;2023-12-28 15:00;2.93
ZIPAQUIRA - URBANO;2023-12-28 14:00;3.95
ZIPAQUIRA - URBANO;2023-12-28 13:00;5.3
ZIPAQUIRA - URBANO;2023-12-28 12:00;8.25
ZIPAQUIRA - URBANO;2023-12-28 11:00;7.57
ZIPAQUIRA - URBANO;2023-12-28 09:00;13.25
ZIPAQUIRA - URBANO;2023-12-28 08:00;15.87
ZIPAQUIRA - URBANO;2023-12-28 07:00;17.82
ZIPAQUIRA - URBANO;2023-12-28 06:00;12.18
ZIPAQUIRA - URBANO;2023-12-28 05:00;11.95
ZIPAQUIRA - URBANO;2023-12-28 04:00;9.78
ZIPAQUIRA - URBANO;2023-12-28 03:00;9.03
ZIPAQUIRA - URBANO;2023-12-28 02:00;8.88
ZIPAQUIRA - URBANO;2023-12-28 01:00;8.26
ZIPAQUIRA - URBANO;2023-12-28 00:00;8.51
ZIPAQUIRA - URBANO;2023-12-27 23:00;9.56
ZIPAQUIRA - URBANO;2023-12-27 22:00;10.37
ZIPAQUIRA - URBANO;2023-12-27 21:00;10.37
ZIPAQUIRA - URBANO;2023-12-27 20:00;8.38
ZIPAQUIRA - URBANO;2023-12-27 19:00;5.65
ZIPAQUIRA - URBANO;2023-12-27 18:00;6.9
ZIPAQUIRA - URBANO;2023-12-27 17:00;3.25
ZIPAQUIRA - URBANO;2023-12-27 16:00;2.71
ZIPAQUIRA - URBANO;2023-12-27 15:00;2.54
ZIPAQUIRA - URBANO;2023-12-27 14:00;2.8
ZIPAQUIRA - URBANO;2023-12-27 13:00;2.72
ZIPAQUIRA - URBANO;2023-12-27 12:00;5.74
ZIPAQUIRA - URBANO;2023-12-27 11:00;4.61
ZIPAQUIRA - URBANO;2023-12-27 10:00;9.54
ZIPAQUIRA - URBANO;2023-12-27 09:00;7.71
ZIPAQUIRA - URBANO;2023-12-27 08:00;11.2
ZIPAQUIRA - URBANO;2023-12-27 07:00;8.53
ZIPAQUIRA - URBANO;2023-12-27 06:00;7.69
ZIPAQUIRA - URBANO;2023-12-27 05:00;4.43
ZIPAQUIRA - URBANO;2023-12-27 04:00;5.56
ZIPAQUIRA - URBANO;2023-12-27 03:00;4.18
ZIPAQUIRA - URBANO;2023-12-27 02:00;3.96
ZIPAQUIRA - URBANO;2023-12-27 01:00;2.2
ZIPAQUIRA - URBANO;2023-12-27 00:00;1.93
ZIPAQUIRA - URBANO;2023-12-26 23:00;3.19
ZIPAQUIRA - URBANO;2023-12-26 22:00;2.39
ZIPAQUIRA - URBANO;2023-12-26 21:00;2.27
ZIPAQUIRA - URBANO;2023-12-26 20:00;3.92
ZIPAQUIRA - URBANO;2023-12-26 19:00;2.77
ZIPAQUIRA - URBANO;2023-12-26 18:00;3.45
ZIPAQUIRA - URBANO;2023-12-26 17:00;3.1
ZIPAQUIRA - URBANO;2023-12-26 16:00;2.98
ZIPAQUIRA - URBANO;2023-12-26 15:00;3.32
ZIPAQUIRA - URBANO;2023-12-26 14:00;3.18
ZIPAQUIRA - URBANO;2023-12-26 13:00;3.59
ZIPAQUIRA - URBANO;2023-12-26 12:00;3.44
ZIPAQUIRA - URBANO;2023-12-26 11:00;4.23
ZIPAQUIRA - URBANO;2023-12-26 10:00;4.11
ZIPAQUIRA - URBANO;2023-12-26 09:00;5.03
ZIPAQUIRA - URBANO;2023-12-26 08:00;6.35
ZIPAQUIRA - URBANO;2023-12-26 07:00;6.89
ZIPAQUIRA - URBANO;2023-12-26 06:00;6.32
ZIPAQUIRA - URBANO;2023-12-26 05:00;5.41
ZIPAQUIRA - URBANO;2023-12-26 04:00;4.76
ZIPAQUIRA - URBANO;2023-12-26 03:00;4.24
ZIPAQUIRA - URBANO;2023-12-26 02:00;2.55
ZIPAQUIRA - URBANO;2023-12-26 01:00;2.47
ZIPAQUIRA - URBANO;2023-12-26 00:00;1.93
ZIPAQUIRA - URBANO;2023-12-25 23:00;2.17
ZIPAQUIRA - URBANO;2023-12-25 22:00;2.81
ZIPAQUIRA - URBANO;2023-12-25 21:00;3.96
ZIPAQUIRA - URBANO;2023-12-25 20:00;3.53
ZIPAQUIRA - URBANO;2023-12-25 19:00;3.79
ZIPAQUIRA - URBANO;2023-12-25 18:00;3.86
ZIPAQUIRA - URBANO;2023-12-25 17:00;3.36
ZIPAQUIRA - URBANO;2023-12-25 16:00;3.04
ZIPAQUIRA - URBANO;2023-12-25 15:00;3.1
ZIPAQUIRA - URBANO;2023-12-25 14:00;2.97
ZIPAQUIRA - URBANO;2023-12-25 13:00;2.63
ZIPAQUIRA - URBANO;2023-12-25 12:00;3.36
ZIPAQUIRA - URBANO;2023-12-25 11:00;4.75
ZIPAQUIRA - URBANO;2023-12-25 10:00;7.63
ZIPAQUIRA - URBANO;2023-12-25 09:00;16.07
ZIPAQUIRA - URBANO;2023-12-25 08:00;17.28
ZIPAQUIRA - URBANO;2023-12-25 07:00;18.21
ZIPAQUIRA - URBANO;2023-12-25 06:00;17.12
ZIPAQUIRA - URBANO;2023-12-25 05:00;24.58
ZIPAQUIRA - URBANO;2023-12-25 04:00;20.76
ZIPAQUIRA - URBANO;2023-12-25 03:00;24.61
ZIPAQUIRA - URBANO;2023-12-25 02:00;22.7
ZIPAQUIRA - URBANO;2023-12-25 01:00;18.77
ZIPAQUIRA - URBANO;2023-12-25 00:00;19.03
ZIPAQUIRA - URBANO;2023-12-24 23:00;16.46
ZIPAQUIRA - URBANO;2023-12-24 22:00;16.45
ZIPAQUIRA - URBANO;2023-12-24 21:00;22.31
ZIPAQUIRA - URBANO;2023-12-24 20:00;11.0
ZIPAQUIRA - URBANO;2023-12-24 19:00;6.83
ZIPAQUIRA - URBANO;2023-12-24 18:00;4.38
ZIPAQUIRA - URBANO;2023-12-24 17:00;3.72
ZIPAQUIRA - URBANO;2023-12-24 16:00;3.31
ZIPAQUIRA - URBANO;2023-12-24 15:00;3.87
ZIPAQUIRA - URBANO;2023-12-24 14:00;3.55
